221,116,8,73439.1466310496,3.94917226913139,146.293120778983
391,103,15,95879.293120779,3.94286566859499,190.994607810317
529,104,11,154224.99460781,3.97089296252431,307.221104796435
752,95,6,98999.2211047964,3.95246996361934,197.209603794415
776,115,23,144064.209603794,3.97609021799701,286.980497218714
980,145,2,309098.980497219,3.96252250809172,615.735020910794
505,105,7,129320.735020911,3.96929065621433,257.611025938069
387,101,53,111749.611025938,4.00060565896457,222.608786904259
