221,116,54,73470.6087869043,3.94928708493501,146.355794396224,1
391,103,21,95923.9947326582,3.94285310610133,191.083654845933,2
529,104,7,154225.083654846,3.97089293749943,307.221282180968,3
752,95,8,98999.221282181,3.95246996356949,197.209604147771,4
776,115,6,144064.209604148,3.97609021799691,286.980497219418,5
980,145,1,309098.980497219,3.96252250809172,615.735020910796,6
505,105,15,129320.735020911,3.96929065621433,257.611025938069,7
387,101,5,111749.611025938,4.00060565896457,222.608786904259,8
